1,0.646334,
2,0.465462,
4,0.814624,
8,0.782373,
16,1.09338,
32,1.49805,
64,1.9254,
128,1.9955,
256,2.89863,
512,4.07047,
1024,6.85561,
2048,10.3502,
4096,16.1841,
8192,26.7749,
16384,46.3133,
32768,81.5182,
65536,158.206,
