1,0.728668,
2,0.469583,
4,0.594087,
8,0.721686,
16,1.06625,
32,1.38747,
64,1.83154,
128,2.67711,
256,3.9031,
512,5.27254,
1024,7.85986,
2048,12.4552,
4096,21.5616,
8192,32.663,
16384,60.1972,
32768,105.262,
65536,196.01,
